Generation, Best fit, Average fit, finished
1,0.08794755,0.06254227
2,0.1078427,0.07508626
3,0.1603596,0.0987498
4,0.1890975,0.1254639
5,0.4421717,0.1453037
6,2.439069,0.2465775
7,3.091319,0.8552101
8,3.124809,3.056185
9,3.13257,3.096082
10,3.13257,3.100353
11,3.165459,3.103082
12,3.219438,3.120053
13,3.219438,3.121504
14,4.299157,3.178441
15,6.069911,4.146572
16,6.094165,5.885325
17,6.094168,6.073616
18,6.11245,6.076706
19,6.130583,6.087103
20,6.170485,6.103758
21,6.256363,6.120939
